zip_code,state_x,county_x,combine,income
17081,pa,cumberland,cumberlandpa,82236.0
17083,pa,lebanon,lebanonpa,70452.0
17085,pa,lebanon,lebanonpa,70452.0
17087,pa,lebanon,lebanonpa,70452.0
17088,pa,lebanon,lebanonpa,70452.0
17089,pa,cumberland,cumberlandpa,82236.0
17091,pa,cumberland,cumberlandpa,82236.0
17093,pa,cumberland,cumberlandpa,82236.0
17097,pa,dauphin,dauphinpa,77859.0
17098,pa,dauphin,dauphinpa,77859.0
17101,pa,dauphin,dauphinpa,77859.0
17102,pa,dauphin,dauphinpa,77859.0
17103,pa,dauphin,dauphinpa,77859.0
17104,pa,dauphin,dauphinpa,77859.0
17105,pa,dauphin,dauphinpa,77859.0
17106,pa,dauphin,dauphinpa,77859.0
17107,pa,dauphin,dauphinpa,77859.0
17108,pa,dauphin,dauphinpa,77859.0
17109,pa,dauphin,dauphinpa,77859.0
17110,pa,dauphin,dauphinpa,77859.0
17111,pa,dauphin,dauphinpa,77859.0
17112,pa,dauphin,dauphinpa,77859.0
17113,pa,dauphin,dauphinpa,77859.0
17120,pa,dauphin,dauphinpa,77859.0
17121,pa,dauphin,dauphinpa,77859.0
17122,pa,dauphin,dauphinpa,77859.0
17123,pa,dauphin,dauphinpa,77859.0
17124,pa,dauphin,dauphinpa,77859.0
17125,pa,dauphin,dauphinpa,77859.0
17126,pa,dauphin,dauphinpa,77859.0
17127,pa,dauphin,dauphinpa,77859.0
17128,pa,dauphin,dauphinpa,77859.0
17129,pa,dauphin,dauphinpa,77859.0
17130,pa,dauphin,dauphinpa,77859.0
17140,pa,dauphin,dauphinpa,77859.0
17177,pa,dauphin,dauphinpa,77859.0
17201,pa,franklin,franklinpa,77464.0
17210,pa,franklin,franklinpa,77464.0
17214,pa,franklin,franklinpa,77464.0
17217,pa,franklin,franklinpa,77464.0
17219,pa,franklin,franklinpa,77464.0
17220,pa,franklin,franklinpa,77464.0
17221,pa,franklin,franklinpa,77464.0
17222,pa,franklin,franklinpa,77464.0
17224,pa,franklin,franklinpa,77464.0
17225,pa,franklin,franklinpa,77464.0
17231,pa,franklin,franklinpa,77464.0
17232,pa,franklin,franklinpa,77464.0
17235,pa,franklin,franklinpa,77464.0
17236,pa,franklin,franklinpa,77464.0
17237,pa,franklin,franklinpa,77464.0
17240,pa,cumberland,cumberlandpa,82236.0
17241,pa,cumberland,cumberlandpa,82236.0
17244,pa,franklin,franklinpa,77464.0
17246,pa,franklin,franklinpa,77464.0
17247,pa,franklin,franklinpa,77464.0
17250,pa,franklin,franklinpa,77464.0
17251,pa,franklin,franklinpa,77464.0
17252,pa,franklin,franklinpa,77464.0
17254,pa,franklin,franklinpa,77464.0
17256,pa,franklin,franklinpa,77464.0
17257,pa,cumberland,cumberlandpa,82236.0
17261,pa,franklin,franklinpa,77464.0
17262,pa,franklin,franklinpa,77464.0
17263,pa,franklin,franklinpa,77464.0
17265,pa,franklin,franklinpa,77464.0
17266,pa,cumberland,cumberlandpa,82236.0
17268,pa,franklin,franklinpa,77464.0
17270,pa,franklin,franklinpa,77464.0
17271,pa,franklin,franklinpa,77464.0
17272,pa,franklin,franklinpa,77464.0
17301,pa,adams,adamspa,72296.0
17302,pa,york,yorkpa,75945.0
17303,pa,adams,adamspa,72296.0
17304,pa,adams,adamspa,72296.0
17306,pa,adams,adamspa,72296.0
17307,pa,adams,adamspa,72296.0
17309,pa,york,yorkpa,75945.0
17310,pa,adams,adamspa,72296.0
17311,pa,york,yorkpa,75945.0
17312,pa,york,yorkpa,75945.0
17313,pa,york,yorkpa,75945.0
17314,pa,york,yorkpa,75945.0
17315,pa,york,yorkpa,75945.0
17316,pa,adams,adamspa,72296.0
17317,pa,york,yorkpa,75945.0
17318,pa,york,yorkpa,75945.0
17319,pa,york,yorkpa,75945.0
17320,pa,adams,adamspa,72296.0
17321,pa,york,yorkpa,75945.0
17322,pa,york,yorkpa,75945.0
17323,pa,york,yorkpa,75945.0
17324,pa,adams,adamspa,72296.0
17325,pa,adams,adamspa,72296.0
17326,pa,adams,adamspa,72296.0
17327,pa,york,yorkpa,75945.0
17329,pa,york,yorkpa,75945.0
17331,pa,york,yorkpa,75945.0
17332,pa,york,yorkpa,75945.0
17333,pa,york,yorkpa,75945.0
17334,pa,york,yorkpa,75945.0
17337,pa,adams,adamspa,72296.0
17339,pa,york,yorkpa,75945.0
17340,pa,adams,adamspa,72296.0
17342,pa,york,yorkpa,75945.0
17343,pa,adams,adamspa,72296.0
17344,pa,adams,adamspa,72296.0
17345,pa,york,yorkpa,75945.0
17347,pa,york,yorkpa,75945.0
17349,pa,york,yorkpa,75945.0
17350,pa,adams,adamspa,72296.0
17352,pa,york,yorkpa,75945.0
17353,pa,adams,adamspa,72296.0
17354,pa,york,yorkpa,75945.0
17355,pa,york,yorkpa,75945.0
17356,pa,york,yorkpa,75945.0
17358,pa,york,yorkpa,75945.0
17360,pa,york,yorkpa,75945.0
17361,pa,york,yorkpa,75945.0
17362,pa,york,yorkpa,75945.0
17363,pa,york,yorkpa,75945.0
17364,pa,york,yorkpa,75945.0
17365,pa,york,yorkpa,75945.0
17366,pa,york,yorkpa,75945.0
17368,pa,york,yorkpa,75945.0
17370,pa,york,yorkpa,75945.0
17371,pa,york,yorkpa,75945.0
17372,pa,adams,adamspa,72296.0
17375,pa,adams,adamspa,72296.0
17401,pa,york,yorkpa,75945.0
17402,pa,york,yorkpa,75945.0
17403,pa,york,yorkpa,75945.0
17404,pa,york,yorkpa,75945.0
17405,pa,york,yorkpa,75945.0
17406,pa,york,yorkpa,75945.0
17407,pa,york,yorkpa,75945.0
17415,pa,york,yorkpa,75945.0
17501,pa,lancaster,lancasterpa,79344.0
17502,pa,lancaster,lancasterpa,79344.0
17503,pa,lancaster,lancasterpa,79344.0
17504,pa,lancaster,lancasterpa,79344.0
17505,pa,lancaster,lancasterpa,79344.0
17506,pa,lancaster,lancasterpa,79344.0
17507,pa,lancaster,lancasterpa,79344.0
17508,pa,lancaster,lancasterpa,79344.0
17509,pa,lancaster,lancasterpa,79344.0
17512,pa,lancaster,lancasterpa,79344.0
17516,pa,lancaster,lancasterpa,79344.0
17517,pa,lancaster,lancasterpa,79344.0
17518,pa,lancaster,lancasterpa,79344.0
17519,pa,lancaster,lancasterpa,79344.0
17520,pa,lancaster,lancasterpa,79344.0
17521,pa,lancaster,lancasterpa,79344.0
17522,pa,lancaster,lancasterpa,79344.0
17527,pa,lancaster,lancasterpa,79344.0
17528,pa,lancaster,lancasterpa,79344.0
17529,pa,lancaster,lancasterpa,79344.0
17532,pa,lancaster,lancasterpa,79344.0
17533,pa,lancaster,lancasterpa,79344.0
17534,pa,lancaster,lancasterpa,79344.0
17535,pa,lancaster,lancasterpa,79344.0
17536,pa,lancaster,lancasterpa,79344.0
17537,pa,lancaster,lancasterpa,79344.0
17538,pa,lancaster,lancasterpa,79344.0
17540,pa,lancaster,lancasterpa,79344.0
17543,pa,lancaster,lancasterpa,79344.0
17545,pa,lancaster,lancasterpa,79344.0
17547,pa,lancaster,lancasterpa,79344.0
17549,pa,lancaster,lancasterpa,79344.0
17550,pa,lancaster,lancasterpa,79344.0
17551,pa,lancaster,lancasterpa,79344.0
17552,pa,lancaster,lancasterpa,79344.0
17554,pa,lancaster,lancasterpa,79344.0
17555,pa,lancaster,lancasterpa,79344.0
17557,pa,lancaster,lancasterpa,79344.0
17560,pa,lancaster,lancasterpa,79344.0
17562,pa,lancaster,lancasterpa,79344.0
17563,pa,lancaster,lancasterpa,79344.0
17564,pa,lancaster,lancasterpa,79344.0
17565,pa,lancaster,lancasterpa,79344.0
17566,pa,lancaster,lancasterpa,79344.0
17567,pa,lancaster,lancasterpa,79344.0
17568,pa,lancaster,lancasterpa,79344.0
17569,pa,lancaster,lancasterpa,79344.0
17570,pa,lancaster,lancasterpa,79344.0
17572,pa,lancaster,lancasterpa,79344.0
17573,pa,lancaster,lancasterpa,79344.0
17575,pa,lancaster,lancasterpa,79344.0
17576,pa,lancaster,lancasterpa,79344.0
17577,pa,lancaster,lancasterpa,79344.0
17578,pa,lancaster,lancasterpa,79344.0
17579,pa,lancaster,lancasterpa,79344.0
17580,pa,lancaster,lancasterpa,79344.0
17581,pa,lancaster,lancasterpa,79344.0
17582,pa,lancaster,lancasterpa,79344.0
17583,pa,lancaster,lancasterpa,79344.0
17584,pa,lancaster,lancasterpa,79344.0
17585,pa,lancaster,lancasterpa,79344.0
17601,pa,lancaster,lancasterpa,79344.0
17602,pa,lancaster,lancasterpa,79344.0
17603,pa,lancaster,lancasterpa,79344.0
17604,pa,lancaster,lancasterpa,79344.0
17605,pa,lancaster,lancasterpa,79344.0
17606,pa,lancaster,lancasterpa,79344.0
17607,pa,lancaster,lancasterpa,79344.0
17608,pa,lancaster,lancasterpa,79344.0
17699,pa,lancaster,lancasterpa,79344.0
17701,pa,lycoming,lycomingpa,61228.0
17702,pa,lycoming,lycomingpa,61228.0
17703,pa,lycoming,lycomingpa,61228.0
17705,pa,lycoming,lycomingpa,61228.0
17720,pa,lycoming,lycomingpa,61228.0
17722,pa,lycoming,lycomingpa,61228.0
17723,pa,lycoming,lycomingpa,61228.0
17727,pa,lycoming,lycomingpa,61228.0
17728,pa,lycoming,lycomingpa,61228.0
17730,pa,northumberland,northumberlandpa,59110.0
17737,pa,lycoming,lycomingpa,61228.0
17739,pa,lycoming,lycomingpa,61228.0
17740,pa,lycoming,lycomingpa,61228.0
17742,pa,lycoming,lycomingpa,61228.0
17744,pa,lycoming,lycomingpa,61228.0
17749,pa,northumberland,northumberlandpa,59110.0
17752,pa,lycoming,lycomingpa,61228.0
17754,pa,lycoming,lycomingpa,61228.0
17756,pa,lycoming,lycomingpa,61228.0
17759,pa,lycoming,lycomingpa,61228.0
17762,pa,lycoming,lycomingpa,61228.0
17763,pa,lycoming,lycomingpa,61228.0
17769,pa,lycoming,lycomingpa,61228.0
17771,pa,lycoming,lycomingpa,61228.0
17772,pa,northumberland,northumberlandpa,59110.0
17774,pa,lycoming,lycomingpa,61228.0
17776,pa,lycoming,lycomingpa,61228.0
17777,pa,northumberland,northumberlandpa,59110.0
17801,pa,northumberland,northumberlandpa,59110.0
17814,pa,columbia,columbiapa,64433.0
17815,pa,columbia,columbiapa,64433.0
17820,pa,columbia,columbiapa,64433.0
17823,pa,northumberland,northumberlandpa,59110.0
17824,pa,northumberland,northumberlandpa,59110.0
17825,pa,northumberland,northumberlandpa,59110.0
17828,pa,northumberland,northumberlandpa,59110.0
17830,pa,northumberland,northumberlandpa,59110.0
17832,pa,northumberland,northumberlandpa,59110.0
17834,pa,northumberland,northumberlandpa,59110.0
17836,pa,northumberland,northumberlandpa,59110.0
17839,pa,columbia,columbiapa,64433.0
17840,pa,northumberland,northumberlandpa,59110.0
17846,pa,columbia,columbiapa,64433.0
17847,pa,northumberland,northumberlandpa,59110.0
17850,pa,northumberland,northumberlandpa,59110.0
17851,pa,northumberland,northumberlandpa,59110.0
17857,pa,northumberland,northumberlandpa,59110.0
17858,pa,columbia,columbiapa,64433.0
17859,pa,columbia,columbiapa,64433.0
17860,pa,northumberland,northumberlandpa,59110.0
17865,pa,northumberland,northumberlandpa,59110.0
17866,pa,northumberland,northumberlandpa,59110.0
17867,pa,northumberland,northumberlandpa,59110.0
17868,pa,northumberland,northumberlandpa,59110.0
17872,pa,northumberland,northumberlandpa,59110.0
17877,pa,northumberland,northumberlandpa,59110.0
17878,pa,columbia,columbiapa,64433.0
17881,pa,northumberland,northumberlandpa,59110.0
17888,pa,columbia,columbiapa,64433.0
17901,pa,schuylkill,schuylkillpa,60421.0
17920,pa,columbia,columbiapa,64433.0
17921,pa,schuylkill,schuylkillpa,60421.0
17922,pa,schuylkill,schuylkillpa,60421.0
17923,pa,schuylkill,schuylkillpa,60421.0
17925,pa,schuylkill,schuylkillpa,60421.0
17927,pa,columbia,columbiapa,64433.0
17929,pa,schuylkill,schuylkillpa,60421.0
17930,pa,schuylkill,schuylkillpa,60421.0
17931,pa,schuylkill,schuylkillpa,60421.0
17932,pa,schuylkill,schuylkillpa,60421.0
17933,pa,schuylkill,schuylkillpa,60421.0
17934,pa,schuylkill,schuylkillpa,60421.0
17935,pa,schuylkill,schuylkillpa,60421.0
17936,pa,schuylkill,schuylkillpa,60421.0
17938,pa,schuylkill,schuylkillpa,60421.0
17941,pa,schuylkill,schuylkillpa,60421.0
17942,pa,schuylkill,schuylkillpa,60421.0
17943,pa,schuylkill,schuylkillpa,60421.0
17944,pa,schuylkill,schuylkillpa,60421.0
17945,pa,schuylkill,schuylkillpa,60421.0
17946,pa,schuylkill,schuylkillpa,60421.0
17948,pa,schuylkill,schuylkillpa,60421.0
17949,pa,schuylkill,schuylkillpa,60421.0
17951,pa,schuylkill,schuylkillpa,60421.0
17952,pa,schuylkill,schuylkillpa,60421.0
17953,pa,schuylkill,schuylkillpa,60421.0
17954,pa,schuylkill,schuylkillpa,60421.0
17957,pa,schuylkill,schuylkillpa,60421.0
17959,pa,schuylkill,schuylkillpa,60421.0
17960,pa,schuylkill,schuylkillpa,60421.0
17961,pa,schuylkill,schuylkillpa,60421.0
17963,pa,schuylkill,schuylkillpa,60421.0
17964,pa,schuylkill,schuylkillpa,60421.0
17965,pa,schuylkill,schuylkillpa,60421.0
17966,pa,schuylkill,schuylkillpa,60421.0
17967,pa,schuylkill,schuylkillpa,60421.0
17968,pa,schuylkill,schuylkillpa,60421.0
17970,pa,schuylkill,schuylkillpa,60421.0
17972,pa,schuylkill,schuylkillpa,60421.0
17974,pa,schuylkill,schuylkillpa,60421.0
17976,pa,schuylkill,schuylkillpa,60421.0
17978,pa,schuylkill,schuylkillpa,60421.0
17979,pa,schuylkill,schuylkillpa,60421.0
17980,pa,schuylkill,schuylkillpa,60421.0
17981,pa,schuylkill,schuylkillpa,60421.0
17982,pa,schuylkill,schuylkillpa,60421.0
17983,pa,schuylkill,schuylkillpa,60421.0
17985,pa,schuylkill,schuylkillpa,60421.0
18001,pa,northampton,northamptonpa,83297.0
18002,pa,northampton,northamptonpa,83297.0
18003,pa,northampton,northamptonpa,83297.0
18010,pa,northampton,northamptonpa,83297.0
18011,pa,lehigh,lehighpa,82854.0
18012,pa,carbon,carbonpa,63116.0
18013,pa,northampton,northamptonpa,83297.0
18014,pa,northampton,northamptonpa,83297.0
18015,pa,northampton,northamptonpa,83297.0
18016,pa,northampton,northamptonpa,83297.0
18017,pa,northampton,northamptonpa,83297.0
18018,pa,northampton,northamptonpa,83297.0
18020,pa,northampton,northamptonpa,83297.0
18025,pa,lehigh,lehighpa,82854.0
18030,pa,carbon,carbonpa,63116.0
18031,pa,lehigh,lehighpa,82854.0
18032,pa,lehigh,lehighpa,82854.0
18034,pa,lehigh,lehighpa,82854.0
18035,pa,northampton,northamptonpa,83297.0
18036,pa,lehigh,lehighpa,82854.0
18037,pa,lehigh,lehighpa,82854.0
18038,pa,northampton,northamptonpa,83297.0
18039,pa,bucks,buckspa,106713.0
18040,pa,northampton,northamptonpa,83297.0
18041,pa,montgomery,montgomerypa,113622.0
18042,pa,northampton,northamptonpa,83297.0
18043,pa,northampton,northamptonpa,83297.0
18044,pa,northampton,northamptonpa,83297.0
18045,pa,northampton,northamptonpa,83297.0
18046,pa,lehigh,lehighpa,82854.0
18049,pa,lehigh,lehighpa,82854.0
18050,pa,northampton,northamptonpa,83297.0
18051,pa,lehigh,lehighpa,82854.0
18052,pa,lehigh,lehighpa,82854.0
18053,pa,lehigh,lehighpa,82854.0
18054,pa,montgomery,montgomerypa,113622.0
18055,pa,northampton,northamptonpa,83297.0
18056,pa,berks,berkspa,76779.0
18058,pa,monroe,monroepa,76141.0
18059,pa,lehigh,lehighpa,82854.0
18060,pa,lehigh,lehighpa,82854.0
18062,pa,lehigh,lehighpa,82854.0
18063,pa,northampton,northamptonpa,83297.0
18064,pa,northampton,northamptonpa,83297.0
18065,pa,lehigh,lehighpa,82854.0
18066,pa,lehigh,lehighpa,82854.0
18067,pa,northampton,northamptonpa,83297.0
18068,pa,lehigh,lehighpa,82854.0
18069,pa,lehigh,lehighpa,82854.0
18070,pa,montgomery,montgomerypa,113622.0
18071,pa,carbon,carbonpa,63116.0
18072,pa,northampton,northamptonpa,83297.0
18073,pa,montgomery,montgomerypa,113622.0
18074,pa,montgomery,montgomerypa,113622.0
18076,pa,montgomery,montgomerypa,113622.0
18077,pa,bucks,buckspa,106713.0
18078,pa,lehigh,lehighpa,82854.0
18079,pa,lehigh,lehighpa,82854.0
18080,pa,lehigh,lehighpa,82854.0
18081,pa,bucks,buckspa,106713.0
18083,pa,northampton,northamptonpa,83297.0
18084,pa,montgomery,montgomerypa,113622.0
18085,pa,northampton,northamptonpa,83297.0
18086,pa,northampton,northamptonpa,83297.0
18087,pa,lehigh,lehighpa,82854.0
18088,pa,northampton,northamptonpa,83297.0
18091,pa,northampton,northamptonpa,83297.0
18092,pa,lehigh,lehighpa,82854.0
18098,pa,lehigh,lehighpa,82854.0
18099,pa,lehigh,lehighpa,82854.0
18101,pa,lehigh,lehighpa,82854.0
18102,pa,lehigh,lehighpa,82854.0
18103,pa,lehigh,lehighpa,82854.0
18104,pa,lehigh,lehighpa,82854.0
18105,pa,lehigh,lehighpa,82854.0
18106,pa,lehigh,lehighpa,82854.0
18109,pa,lehigh,lehighpa,82854.0
18175,pa,lehigh,lehighpa,82854.0
18195,pa,lehigh,lehighpa,82854.0
18201,pa,luzerne,luzernepa,64446.0
18202,pa,luzerne,luzernepa,64446.0
18210,pa,carbon,carbonpa,63116.0
18211,pa,schuylkill,schuylkillpa,60421.0
18212,pa,carbon,carbonpa,63116.0
18214,pa,schuylkill,schuylkillpa,60421.0
18216,pa,carbon,carbonpa,63116.0
18218,pa,schuylkill,schuylkillpa,60421.0
18219,pa,luzerne,luzernepa,64446.0
18220,pa,schuylkill,schuylkillpa,60421.0
18221,pa,luzerne,luzernepa,64446.0
18222,pa,luzerne,luzernepa,64446.0
18223,pa,luzerne,luzernepa,64446.0
18224,pa,luzerne,luzernepa,64446.0
18225,pa,luzerne,luzernepa,64446.0
18229,pa,carbon,carbonpa,63116.0
18230,pa,carbon,carbonpa,63116.0
18231,pa,schuylkill,schuylkillpa,60421.0
18232,pa,carbon,carbonpa,63116.0
18234,pa,luzerne,luzernepa,64446.0
18235,pa,carbon,carbonpa,63116.0
18237,pa,schuylkill,schuylkillpa,60421.0
18239,pa,luzerne,luzernepa,64446.0
18240,pa,carbon,carbonpa,63116.0
18241,pa,schuylkill,schuylkillpa,60421.0
18242,pa,schuylkill,schuylkillpa,60421.0
18243,pa,luzerne,luzernepa,64446.0
18244,pa,carbon,carbonpa,63116.0
18245,pa,schuylkill,schuylkillpa,60421.0
18246,pa,luzerne,luzernepa,64446.0
18247,pa,luzerne,luzernepa,64446.0
18248,pa,schuylkill,schuylkillpa,60421.0
18249,pa,luzerne,luzernepa,64446.0
18250,pa,carbon,carbonpa,63116.0
18251,pa,luzerne,luzernepa,64446.0
18252,pa,schuylkill,schuylkillpa,60421.0
18254,pa,carbon,carbonpa,63116.0
18255,pa,carbon,carbonpa,63116.0
18256,pa,luzerne,luzernepa,64446.0
18301,pa,monroe,monroepa,76141.0
18320,pa,monroe,monroepa,76141.0
18321,pa,monroe,monroepa,76141.0
18322,pa,monroe,monroepa,76141.0
18323,pa,monroe,monroepa,76141.0
18325,pa,monroe,monroepa,76141.0
18326,pa,monroe,monroepa,76141.0
18327,pa,monroe,monroepa,76141.0
18330,pa,monroe,monroepa,76141.0
18331,pa,monroe,monroepa,76141.0
18332,pa,monroe,monroepa,76141.0
18333,pa,monroe,monroepa,76141.0
18334,pa,monroe,monroepa,76141.0
18335,pa,monroe,monroepa,76141.0
18341,pa,monroe,monroepa,76141.0
18342,pa,monroe,monroepa,76141.0
18343,pa,northampton,northamptonpa,83297.0
18344,pa,monroe,monroepa,76141.0
18346,pa,monroe,monroepa,76141.0
18347,pa,monroe,monroepa,76141.0
18348,pa,monroe,monroepa,76141.0
18349,pa,monroe,monroepa,76141.0
18350,pa,monroe,monroepa,76141.0
18351,pa,northampton,northamptonpa,83297.0
18352,pa,monroe,monroepa,76141.0
18353,pa,monroe,monroepa,76141.0
18354,pa,monroe,monroepa,76141.0
18355,pa,monroe,monroepa,76141.0
18356,pa,monroe,monroepa,76141.0
18357,pa,monroe,monroepa,76141.0
18360,pa,monroe,monroepa,76141.0
18370,pa,monroe,monroepa,76141.0
18372,pa,monroe,monroepa,76141.0
18403,pa,lackawanna,lackawannapa,64366.0
18407,pa,lackawanna,lackawannapa,64366.0
18410,pa,lackawanna,lackawannapa,64366.0
18411,pa,lackawanna,lackawannapa,64366.0
18414,pa,lackawanna,lackawannapa,64366.0
18416,pa,lackawanna,lackawannapa,64366.0
18420,pa,lackawanna,lackawannapa,64366.0
18433,pa,lackawanna,lackawannapa,64366.0
18434,pa,lackawanna,lackawannapa,64366.0
18440,pa,lackawanna,lackawannapa,64366.0
18444,pa,lackawanna,lackawannapa,64366.0
18447,pa,lackawanna,lackawannapa,64366.0
18448,pa,lackawanna,lackawannapa,64366.0
18452,pa,lackawanna,lackawannapa,64366.0
18466,pa,monroe,monroepa,76141.0
18471,pa,lackawanna,lackawannapa,64366.0
18501,pa,lackawanna,lackawannapa,64366.0
18502,pa,lackawanna,lackawannapa,64366.0
18503,pa,lackawanna,lackawannapa,64366.0
18504,pa,lackawanna,lackawannapa,64366.0
18505,pa,lackawanna,lackawannapa,64366.0
18507,pa,lackawanna,lackawannapa,64366.0
18508,pa,lackawanna,lackawannapa,64366.0
18509,pa,lackawanna,lackawannapa,64366.0
18510,pa,lackawanna,lackawannapa,64366.0
18512,pa,lackawanna,lackawannapa,64366.0
18514,pa,lackawanna,lackawannapa,64366.0
18515,pa,lackawanna,lackawannapa,64366.0
18517,pa,lackawanna,lackawannapa,64366.0
18518,pa,lackawanna,lackawannapa,64366.0
18519,pa,lackawanna,lackawannapa,64366.0
18522,pa,lackawanna,lackawannapa,64366.0
18540,pa,lackawanna,lackawannapa,64366.0
18577,pa,lackawanna,lackawannapa,64366.0
18601,pa,luzerne,luzernepa,64446.0
18602,pa,luzerne,luzernepa,64446.0
18603,pa,columbia,columbiapa,64433.0
18610,pa,monroe,monroepa,76141.0
18611,pa,luzerne,luzernepa,64446.0
18612,pa,luzerne,luzernepa,64446.0
18617,pa,luzerne,luzernepa,64446.0
18618,pa,luzerne,luzernepa,64446.0
18621,pa,luzerne,luzernepa,64446.0
18622,pa,luzerne,luzernepa,64446.0
18624,pa,carbon,carbonpa,63116.0
18627,pa,luzerne,luzernepa,64446.0
18631,pa,columbia,columbiapa,64433.0
18634,pa,luzerne,luzernepa,64446.0
18635,pa,luzerne,luzernepa,64446.0
18640,pa,luzerne,luzernepa,64446.0
18641,pa,luzerne,luzernepa,64446.0
18642,pa,luzerne,luzernepa,64446.0
18643,pa,luzerne,luzernepa,64446.0
18644,pa,luzerne,luzernepa,64446.0
18651,pa,luzerne,luzernepa,64446.0
18653,pa,lackawanna,lackawannapa,64366.0
18654,pa,luzerne,luzernepa,64446.0
18655,pa,luzerne,luzernepa,64446.0
18656,pa,luzerne,luzernepa,64446.0
18660,pa,luzerne,luzernepa,64446.0
18661,pa,luzerne,luzernepa,64446.0
18690,pa,luzerne,luzernepa,64446.0
18701,pa,luzerne,luzernepa,64446.0
18702,pa,luzerne,luzernepa,64446.0
18703,pa,luzerne,luzernepa,64446.0
18704,pa,luzerne,luzernepa,64446.0
18705,pa,luzerne,luzernepa,64446.0
18706,pa,luzerne,luzernepa,64446.0
18707,pa,luzerne,luzernepa,64446.0
18708,pa,luzerne,luzernepa,64446.0
18709,pa,luzerne,luzernepa,64446.0
18710,pa,luzerne,luzernepa,64446.0
18711,pa,luzerne,luzernepa,64446.0
18761,pa,luzerne,luzernepa,64446.0
18762,pa,luzerne,luzernepa,64446.0
18763,pa,luzerne,luzernepa,64446.0
18764,pa,luzerne,luzernepa,64446.0
18765,pa,luzerne,luzernepa,64446.0
18766,pa,luzerne,luzernepa,64446.0
18767,pa,luzerne,luzernepa,64446.0
18768,pa,luzerne,luzernepa,64446.0
18769,pa,luzerne,luzernepa,64446.0
18773,pa,luzerne,luzernepa,64446.0
18774,pa,luzerne,luzernepa,64446.0
18901,pa,bucks,buckspa,106713.0
18910,pa,bucks,buckspa,106713.0
18911,pa,bucks,buckspa,106713.0
18912,pa,bucks,buckspa,106713.0
18913,pa,bucks,buckspa,106713.0
18914,pa,bucks,buckspa,106713.0
18915,pa,montgomery,montgomerypa,113622.0
18916,pa,bucks,buckspa,106713.0
18917,pa,bucks,buckspa,106713.0
18918,pa,montgomery,montgomerypa,113622.0
18920,pa,bucks,buckspa,106713.0
18921,pa,bucks,buckspa,106713.0
18922,pa,bucks,buckspa,106713.0
18923,pa,bucks,buckspa,106713.0
18924,pa,montgomery,montgomerypa,113622.0
18925,pa,bucks,buckspa,106713.0
18926,pa,bucks,buckspa,106713.0
18927,pa,bucks,buckspa,106713.0
18928,pa,bucks,buckspa,106713.0
18929,pa,bucks,buckspa,106713.0
18930,pa,bucks,buckspa,106713.0
18931,pa,bucks,buckspa,106713.0
18932,pa,bucks,buckspa,106713.0
18933,pa,bucks,buckspa,106713.0
18934,pa,bucks,buckspa,106713.0
18935,pa,bucks,buckspa,106713.0
18936,pa,montgomery,montgomerypa,113622.0
18938,pa,bucks,buckspa,106713.0
18940,pa,bucks,buckspa,106713.0
18942,pa,bucks,buckspa,106713.0
18943,pa,bucks,buckspa,106713.0
18944,pa,bucks,buckspa,106713.0
18946,pa,bucks,buckspa,106713.0
18947,pa,bucks,buckspa,106713.0
18949,pa,bucks,buckspa,106713.0
18950,pa,bucks,buckspa,106713.0
18951,pa,bucks,buckspa,106713.0
18953,pa,bucks,buckspa,106713.0
18954,pa,bucks,buckspa,106713.0
18955,pa,bucks,buckspa,106713.0
18956,pa,bucks,buckspa,106713.0
18957,pa,montgomery,montgomerypa,113622.0
18958,pa,montgomery,montgomerypa,113622.0
18960,pa,bucks,buckspa,106713.0
18962,pa,bucks,buckspa,106713.0
18963,pa,bucks,buckspa,106713.0
18964,pa,montgomery,montgomerypa,113622.0
18966,pa,bucks,buckspa,106713.0
18968,pa,bucks,buckspa,106713.0
18969,pa,montgomery,montgomerypa,113622.0
18970,pa,bucks,buckspa,106713.0
18971,pa,montgomery,montgomerypa,113622.0
18972,pa,bucks,buckspa,106713.0
18974,pa,bucks,buckspa,106713.0
18976,pa,bucks,buckspa,106713.0
18977,pa,bucks,buckspa,106713.0
18979,pa,montgomery,montgomerypa,113622.0
18980,pa,bucks,buckspa,106713.0
18981,pa,bucks,buckspa,106713.0
18991,pa,bucks,buckspa,106713.0
19001,pa,montgomery,montgomerypa,113622.0
19002,pa,montgomery,montgomerypa,113622.0
19003,pa,delaware,delawarepa,95868.0
19004,pa,montgomery,montgomerypa,113622.0
19006,pa,montgomery,montgomerypa,113622.0
19007,pa,bucks,buckspa,106713.0
19008,pa,delaware,delawarepa,95868.0
19009,pa,montgomery,montgomerypa,113622.0
19010,pa,delaware,delawarepa,95868.0
19012,pa,montgomery,montgomerypa,113622.0
19013,pa,delaware,delawarepa,95868.0
19014,pa,delaware,delawarepa,95868.0
19015,pa,delaware,delawarepa,95868.0
19016,pa,delaware,delawarepa,95868.0
19017,pa,delaware,delawarepa,95868.0
19018,pa,delaware,delawarepa,95868.0
19019,pa,philadelphia,philadelphiapa,60857.0
19020,pa,bucks,buckspa,106713.0
19021,pa,bucks,buckspa,106713.0
19022,pa,delaware,delawarepa,95868.0
19023,pa,delaware,delawarepa,95868.0
19025,pa,montgomery,montgomerypa,113622.0
19026,pa,delaware,delawarepa,95868.0
19027,pa,montgomery,montgomerypa,113622.0
19028,pa,delaware,delawarepa,95868.0
